Prodn Code,Part Name,Finish L,Finish B,Finish T,Order Quantity,Part Code,Barcode 1,Barcode 2,Part Material,Surface Top,Surface Bottom,EB Thickness,Edge Bottom,Edge Right,Edge Top,Edge Left,Grain,Grain Desc,Grain Prodn,Cutting L,Cutting B,Cutting T,Grain Path,Drill Info,Carcass or Shutter,Vendor Name,Multi Part ID,Annotation,Order Name,Sales Order,SKU Code,Order Start Date,Order Due Date,Customer Name,Handle Type,Vendor HW,Room,Part Count,Shutter Design,Store Name,Handle Side,Batch Number,Weight,Routing Number,Laying Number,Carton Number,Part Count per carton,Type of Packing
PWVEHPEHHMAXXXXXAI305XXX-04500450180320,RIGHT SIDE PANEL,450,320,18,1,REG2297990000216,001127800352810000216A,001127800352810000216B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,450,320,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T25,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,216,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVEHPEHHMAXXXXXAI305XXX-04500450180320,TOP PANEL,414,314,18,1,REG2297990000217,001127800352810000217A,001127800352810000217B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,414,314,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T25,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,217,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVEHPEHHMAXXXXXAI305XXX-04500450180320,BOTTOM PANEL,414,314,18,1,REG2297990000218,001127800352810000218A,001127800352810000218B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,414,314,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T25,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,218,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVEHPEHHMAXXXXXAI305XXX-04500450180320,BACK PANEL,431,431,5.5,1,REG2297990000219,001127800352810000219A,001127800352810000219B,5.5MM-HDHMR-OSL-CASPANI,KINGSTON WHITE,KINGSTON WHITE,-,-,-,-,-,-,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,431,431,5.5,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T25,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,219,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVEHPEHHMAXXXXXAI305XXX-04500450180320,RH-SHUTTER,447,447,18,1,REG2297990000220,001127800352810000220A,001127800352810000220B,18MM-HDHMR-OSR-KINGSTON WHITE,WOODY TAN,KINGSTON WHITE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,447,447,18,-,SWKTWA4660,SHUTTER,ASSEMBLE,6,T25,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,SPACEWOOD SOFT CLOSE HINGES,-,220,PLAIN,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVDQPDQHMAXXXXXAI305XXX-04500550180320,LEFT SIDE PANEL,450,320,18,1,REG2297990000221,001127800352810000221A,001127800352810000221B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - LHS,4.50E+12,450,320,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T26,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,221,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVDQPDQHMAXXXXXAI305XXX-04500550180320,RIGHT SIDE PANEL,450,320,18,1,REG2297990000222,001127800352810000222A,001127800352810000222B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - LHS,4.50E+12,450,320,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T26,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,222,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVDQPDQHMAXXXXXAI305XXX-04500550180320,TOP PANEL,514,314,18,1,REG2297990000223,001127800352810000223A,001127800352810000223B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - LHS,4.50E+12,514,314,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T26,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,223,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVDQPDQHMAXXXXXAI305XXX-04500550180320,BOTTOM PANEL,514,314,18,1,REG2297990000224,001127800352810000224A,001127800352810000224B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - LHS,4.50E+12,514,314,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T26,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,224,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVDQPDQHMAXXXXXAI305XXX-04500550180320,BACK PANEL,431,531,5.5,1,REG2297990000225,001127800352810000225A,001127800352810000225B,5.5MM-HDHMR-OSL-CASPANI,KINGSTON WHITE,KINGSTON WHITE,-,-,-,-,-,-,LOFT UNIT WITHOUT SHELF - LHS,4.50E+12,431,531,5.5,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T26,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,225,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVDQPDQHMAXXXXXAI305XXX-04500550180320,LH-SHUTTER,447,547,18,1,REG2297990000226,001127800352810000226A,001127800352810000226B,18MM-HDHMR-OSR-KINGSTON WHITE,WOODY TAN,KINGSTON WHITE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,LOFT UNIT WITHOUT SHELF - LHS,4.50E+12,447,547,18,-,SWKTWA4660,SHUTTER,ASSEMBLE,6,T26,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,SPACEWOOD SOFT CLOSE HINGES,-,226,PLAIN,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVEHPEHHMAXXXXXAI305XXX-04500310180320,LEFT SIDE PANEL,450,320,18,1,REG2297990000227,001127800352810000227A,001127800352810000227B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,450,320,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T30,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,227,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVEHPEHHMAXXXXXAI305XXX-04500310180320,RIGHT SIDE PANEL,450,320,18,1,REG2297990000228,001127800352810000228A,001127800352810000228B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,450,320,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T30,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,228,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVEHPEHHMAXXXXXAI305XXX-04500310180320,TOP PANEL,274,314,18,1,REG2297990000229,001127800352810000229A,001127800352810000229B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,274,314,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T30,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,229,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVEHPEHHMAXXXXXAI305XXX-04500310180320,BOTTOM PANEL,274,314,18,1,REG2297990000230,001127800352810000230A,001127800352810000230B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,274,314,18,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T30,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,230,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVEHPEHHMAXXXXXAI305XXX-04500310180320,BACK PANEL,431,291,5.5,1,REG2297990000231,001127800352810000231A,001127800352810000231B,5.5MM-HDHMR-OSL-CASPANI,KINGSTON WHITE,KINGSTON WHITE,-,-,-,-,-,-,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,431,291,5.5,-,SWKTWA4660,CARCASS,ASSEMBLE,6,T30,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,231,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVEHPEHHMAXXXXXAI305XXX-04500310180320,RH-SHUTTER,447,307,18,1,REG2297990000232,001127800352810000232A,001127800352810000232B,18MM-HDHMR-OSR-KINGSTON WHITE,WOODY TAN,KINGSTON WHITE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,LOFT UNIT WITHOUT SHELF - RHS,4.50E+12,447,307,18,-,SWKTWA4660,SHUTTER,ASSEMBLE,6,T30,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,SPACEWOOD SOFT CLOSE HINGES,-,232,PLAIN,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVFWPFWHMAXXXXXAI305XXX-04500640180320,LEFT SIDE PANEL,450,320,18,1,REG2297990000233,001127800352810000233A,001127800352810000233B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,L SHAPE CORNER LOFT UNIT WITHOUT SHELF,4.50E+12,450,320,18,-,SWKTWA9312,CARCASS,ASSEMBLE,8,T31,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,233,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVFWPFWHMAXXXXXAI305XXX-04500640180320,RIGHT SIDE PANEL,450,320,18,1,REG2297990000234,001127800352810000234A,001127800352810000234B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,L SHAPE CORNER LOFT UNIT WITHOUT SHELF,4.50E+12,450,320,18,-,SWKTWA9312,CARCASS,ASSEMBLE,8,T31,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,234,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVFWPFWHMAXXXXXAI305XXX-04500640180320,BOTTOM PANEL,622,616,18,1,REG2297990000235,001127800352810000235A,001127800352810000235B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,L SHAPE CORNER LOFT UNIT WITHOUT SHELF,4.50E+12,622,616,18,-,SWKTWA9312,CARCASS,ASSEMBLE,8,T31,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,235,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVFWPFWHMAXXXXXAI305XXX-04500640180320,TOP PANEL,622,616,18,1,REG2297990000236,001127800352810000236A,001127800352810000236B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,L SHAPE CORNER LOFT UNIT WITHOUT SHELF,4.50E+12,622,616,18,-,SWKTWA9312,CARCASS,ASSEMBLE,8,T31,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,236,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVFWPFWHMAXXXXXAI305XXX-04500640180320,BACK PANEL 1,414,616,18,1,REG2297990000237,001127800352810000237A,001127800352810000237B,18MM-HDHMR-BSL-KINGSTON WHITE,KINGSTON WHITE,KINGSTON WHITE,1.5 & 0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,1.5 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,L SHAPE CORNER LOFT UNIT WITHOUT SHELF,4.50E+12,414,616,18,-,SWKTWA9312,CARCASS,ASSEMBLE,8,T31,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,237,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVFWPFWHMAXXXXXAI305XXX-04500640180320,BACK PANEL 2,431,605,5.5,1,REG2297990000238,001127800352810000238A,001127800352810000238B,5.5MM-HDHMR-OSL-CASPANI,KINGSTON WHITE,KINGSTON WHITE,-,-,-,-,-,-,L SHAPE CORNER LOFT UNIT WITHOUT SHELF,4.50E+12,431,605,5.5,-,SWKTWA9312,CARCASS,ASSEMBLE,8,T31,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,-,-,238,-,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVFWPFWHMAXXXXXAI305XXX-04500640180320,LH-SHUTTER,447,297,18,1,REG2297990000239,001127800352810000239A,001127800352810000239B,18MM-HDHMR-OSR-KINGSTON WHITE,WOODY TAN,KINGSTON WHITE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,L SHAPE CORNER LOFT UNIT WITHOUT SHELF,4.50E+12,447,297,18,-,SWKTWA9312,SHUTTER,ASSEMBLE,8,T31,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,SPACEWOOD SOFT CLOSE HINGES,-,239,PLAIN,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
PWVFWPFWHMAXXXXXAI305XXX-04500640180320,RH-SHUTTER,447,297,18,1,REG2297990000240,001127800352810000240A,001127800352810000240B,18MM-HDHMR-OSR-KINGSTON WHITE,WOODY TAN,KINGSTON WHITE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,L SHAPE CORNER LOFT UNIT WITHOUT SHELF,4.50E+12,447,297,18,-,SWKTWA9312,SHUTTER,ASSEMBLE,8,T31,0011278 - 0035281,REG229799,-,01-01-1970,01-01-1970,MAJESTIC NIFTY CONSTRUCTION AND INTERIORS LLP,-,SPACEWOOD SOFT CLOSE HINGES,-,240,PLAIN,ML KOLKATTA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KFET1XXXXXXXXXXXX-00180560180720,SPECIAL PANEL,720,560,18,1,REG2278490000001,001128200352890000001A,001128200352890000001B,18MM-MDF-OSR-CASPANI,H.G STONE GREY,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,SPECIAL 18MM ONE SIDE COLOURED PANEL,1.81E+11,720,560,18,-,-,CARCASS,MAX KIT,1,X01,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,1,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KFER2XXXXXXXXXXXXXXXXX-07200100180320,FILLER,720,100,18,1,REG2278490000002,001128200352890000002A,001128200352890000002B,18MM-MDF-OSR-CASPANI,H.G.CASHMERE,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 WALL FILLER IN FRONT FINISH,7.20E+12,720,100,18,-,-,SHUTTER,MAX KIT,1,X02,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,2,PLAIN,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KWAG4KG4HMAXXXXXXXXXABB-07200900180320,LEFT SIDE PANEL,720,320,18,1,REG2278490000003,001128200352890000003A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 WALL UNIT WITH SHUTTER CONTAINS GLASS TRAY PLATE TRAY AND CUTLERY TRAY,7.20E+12,720,320,18,-,SWKTML0125,CARCASS,MAX KIT,7,X03,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,3,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KWAG4KG4HMAXXXXXXXXXABB-07200900180320,RIGHT SIDE PANEL,720,320,18,1,REG2278490000004,001128200352890000004A,-,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 WALL UNIT WITH SHUTTER CONTAINS GLASS TRAY PLATE TRAY AND CUTLERY TRAY,7.20E+12,720,320,18,-,SWKTML0125,CARCASS,MAX KIT,7,X03,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,4,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KWAG4KG4HMAXXXXXXXXXABB-07200900180320,BOTTOM PANEL,864,294,18,1,REG2278490000005,001128200352890000005A,001128200352890000005B,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 WALL UNIT WITH SHUTTER CONTAINS GLASS TRAY PLATE TRAY AND CUTLERY TRAY,7.20E+12,864,294,18,-,SWKTML0125,CARCASS,MAX KIT,7,X03,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,5,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KWAG4KG4HMAXXXXXXXXXABB-07200900180320,TOP PANEL,864,314,18,1,REG2278490000006,001128200352890000006A,001128200352890000006B,18MM-HDHMR-BSL-CASPANI,CASPANI,CASPANI,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,0.8 MATCHING EDGEBAND,-,MAX21 WALL UNIT WITH SHUTTER CONTAINS GLASS TRAY PLATE TRAY AND CUTLERY TRAY,7.20E+12,864,314,18,-,SWKTML0125,CARCASS,MAX KIT,7,X03,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,6,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KWAG4KG4HMAXXXXXXXXXABB-07200900180320,BACK PANEL,701,881,5.5,1,REG2278490000007,001128200352890000007A,-,5.5MM-HDHMR-OSL-CASPANI,CASPANI,CASPANI,-,-,-,-,-,-,MAX21 WALL UNIT WITH SHUTTER CONTAINS GLASS TRAY PLATE TRAY AND CUTLERY TRAY,7.20E+12,701,881,5.5,-,SWKTML0125,CARCASS,MAX KIT,7,X03,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,7,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KWAG4KG4HMAXXXXXXXXXABB-07200900180320,LH-SHUTTER,720,447,18,1,REG2278490000008,001128200352890000008A,-,18MM-MDF-OSR-CASPANI,H.G.CASHMERE,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 WALL UNIT WITH SHUTTER CONTAINS GLASS TRAY PLATE TRAY AND CUTLERY TRAY,7.20E+12,720,447,18,-,SWKTML0125,SHUTTER,MAX KIT,7,X03,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,SPACEWOOD SOFT CLOSE HINGES,-,8,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KWAG4KG4HMAXXXXXXXXXABB-07200900180320,RH-SHUTTER,720,447,18,1,REG2278490000009,001128200352890000009A,-,18MM-MDF-OSR-CASPANI,H.G.CASHMERE,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,MAX21 WALL UNIT WITH SHUTTER CONTAINS GLASS TRAY PLATE TRAY AND CUTLERY TRAY,7.20E+12,720,447,18,-,SWKTML0125,SHUTTER,MAX KIT,7,X03,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,SPACEWOOD SOFT CLOSE HINGES,-,9,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KFET1XXXXXXXXXXXX-00180320180720,SPECIAL PANEL,720,320,18,1,REG2278490000010,001128200352890000010A,001128200352890000010B,18MM-MDF-OSR-CASPANI,H.G.CASHMERE,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,SPECIAL 18MM ONE SIDE COLOURED PANEL,1.80E+11,720,320,18,-,-,CARCASS,MAX KIT,1,X06 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,10,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KFET1XXXXXXXXXXXX-00180320180720,SPECIAL PANEL,720,320,18,1,REG2278490000011,001128200352890000011A,001128200352890000011B,18MM-MDF-OSR-CASPANI,H.G.CASHMERE,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,SPECIAL 18MM ONE SIDE COLOURED PANEL,1.80E+11,720,320,18,-,-,CARCASS,MAX KIT,1,X07 ,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,11,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
KFET1XXXXXXXXXXXX-00180320180720,SPECIAL PANEL,720,320,18,1,REG2278490000012,001128200352890000012A,001128200352890000012B,18MM-MDF-OSR-CASPANI,H.G.CASHMERE,CASPANI,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,MBL EDGE,1,SPECIAL 18MM ONE SIDE COLOURED PANEL,1.80E+11,720,320,18,-,-,CARCASS,MAX KIT,1,X08,0011282 - 0035289,REG227849,-,01-01-1970,01-01-1970,COL. DINESH DIKSHIT,-,-,-,12,-,ML NOIDA,-,ML KIT B00176,0,R01,-,-,0,Carton Packing
